block_number,transaction_index,from_address,to_address,time_stamp,contract_address,value
14510671,120,0x7bffc5a22df12fb104f7e1693862da65ac5f349e,0x0000000000000000000000000000000000000000,1648954762,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,34.231597
14510677,39,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xe439a02c5ef62b12306e3aa9095d9a977dc26557,1648954814,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,21.344558
14510707,18,0x0000000000000000000000000000000000000000,0x4065149108a615930114bb511818fc0909aa9269,1648955230,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.99126
14510718,20,0x0000000000000000000000000000000000000000,0x4065149108a615930114bb511818fc0909aa9269,1648955387,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,89.91
14510727,96,0x4065149108a615930114bb511818fc0909aa9269,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648955469,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,95.90126
14510733,238,0x77696bb39917c91a0c3908d577d5e322095425ca,0x1b15721a3fe84cc3f00217914c0ba3636439ceb5,1648955558,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,6
14510776,66,0x77696bb39917c91a0c3908d577d5e322095425ca,0x20b274f3e4a6f6482a6c76275033c929d03ef28d,1648956245,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.11512633
14510795,178,0x1b15721a3fe84cc3f00217914c0ba3636439ceb5,0x0000000000000000000000000000000000000000,1648956421,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,6
14510813,175,0x20b274f3e4a6f6482a6c76275033c929d03ef28d,0x0000000000000000000000000000000000000000,1648956701,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.115126
14510816,219,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x45e2aa1483a1c02f1e7d07ff904bb1ded9350ab7,1648956764,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,511.2311258
14510857,127,0x77696bb39917c91a0c3908d577d5e322095425ca,0x519e69198d47ed229384a95ca5d0f9343380e470,1648957513,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,57.891
14510868,2,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xe8c060f8052e07423f71d445277c61ac5138a2e5,1648957649,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,42.64335379
14510868,4,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xe66b31678d6c16e9ebf358268a790b763c133750,1648957649,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,22.43431214
14510868,4,0xe66b31678d6c16e9ebf358268a790b763c133750,0x90c3354ff3f38207a42d7318dee76f3779fffd0c,1648957649,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,22.43431214
14510868,5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1648957649,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,42.64335379
14510870,85,0x519e69198d47ed229384a95ca5d0f9343380e470,0x5f65f7b609678448494de4c87521cdf6cef1e932,1648957697,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,57.891
14510877,94,0x8aff5ca996f77487a4f04f1ce905bf3d27455580,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1648957753,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.39130435
14510878,87,0x90c3354ff3f38207a42d7318dee76f3779fffd0c,0x56e0c3744494a67ed163d5223531a798dee9b094,1648957760,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,22.43431214
14510938,227,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x86b4bb8ced28b225d4422d7e308e9f46a9cd5c95,1648958506,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.351965
14510953,42,0x0000000000000000000000000000000000000000,0x1fdeda157fa1096ce0d5fdf5c5e6f37f8ddfc2e0,1648958779,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.99126
14510965,81,0x86b4bb8ced28b225d4422d7e308e9f46a9cd5c95,0x0000000000000000000000000000000000000000,1648958974,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.351965
14510982,90,0x1fdeda157fa1096ce0d5fdf5c5e6f37f8ddfc2e0,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1648959204,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.99126
14510990,133,0x9dca1574a3f3f617374e7872d8fb6e8013d7aa34,0x0000000000000000000000000000000000000000,1648959360,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,535
14511038,44,0x0000000000000000000000000000000000000000,0x32afa711113f9d3a282e9bf4d56faa1d017a9d4d,1648959800,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.49126
14511050,120,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x1111111254fb6c44bac0bed2854e76f90643097d,1648959985,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10.99468369
14511050,120,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x1111111254fb6c44bac0bed2854e76f90643097d,1648959985,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,23.25848976
14511050,120,0x1111111254fb6c44bac0bed2854e76f90643097d,0xea41aa7b7b142077703c9b1f069cae892c8cdcc5,1648959985,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,34.25317344
14511164,150,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x74de5d4fcbf63e00296fd95d33236b9794016631,1648961459,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.397105632
14511164,150,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x3aa8c0ce064ac409e01b37afa9804f8861bf06b7,1648961459,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.397105632
14511241,31,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x0c8dfdef5c0f3b873394cd8c1bcad73f5d59d8b2,1648962382,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,98.388231
14511281,40,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x79897de90999efa3e18d9ba94901dd89b63d3bf1,1648962915,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1
14511303,78,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xcb77e59092f7aed7ddd8bbd88540c9de4715095e,1648963268,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,125.5045024
14511307,147,0x77696bb39917c91a0c3908d577d5e322095425ca,0x17e403f9e2b6293b53ca243079a870e7c9a3ff50,1648963301,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.1
14511312,19,0x0000000000000000000000000000000000000000,0x69f623ba5dfe1586f81dd8d8e58e6f1b33e9b713,1648963375,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.00126
14511314,43,0xcb77e59092f7aed7ddd8bbd88540c9de4715095e,0x0000000000000000000000000000000000000000,1648963390,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,4
14511326,113,0x0000000000000000000000000000000000000000,0x685ad774d18d86094d73c1f1cc2ce906f6a79a7a,1648963483,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,185.275644
14511328,237,0xa203882f40818bbc776a3db125e4e0636a21eb17,0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea,1648963545,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,192.418
14511329,329,0xc82f3910be0dc6f58d0d4f1e7e5700f5bfe9ab59,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,1648963560,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,31.19387
14511329,454,0x702317cf5d638f1cbd2165d97d7017b46d535039,0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea,1648963560,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3133.433777
14511335,182,0x17e403f9e2b6293b53ca243079a870e7c9a3ff50,0x0000000000000000000000000000000000000000,1648963670,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.1
14511339,327,0x65597b62d695bec8e7718ad5b0918f8720948a66,0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea,1648963713,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,100
14511342,55,0xcb77e59092f7aed7ddd8bbd88540c9de4715095e,0x0000000000000000000000000000000000000000,1648963749,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,121.504502
14511355,15,0x0000000000000000000000000000000000000000,0x69f623ba5dfe1586f81dd8d8e58e6f1b33e9b713,1648963939,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.99126
14511363,41,0x77696bb39917c91a0c3908d577d5e322095425ca,0x3d3c79b48caa0c9b18b36dfd5b753f16e1acd777,1648964009,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.49398422
14511370,166,0x8aff5ca996f77487a4f04f1ce905bf3d27455580,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1648964072,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.24137931
14511377,10,0x0000000000000000000000000000000000000000,0x69f623ba5dfe1586f81dd8d8e58e6f1b33e9b713,1648964232,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,9.99
14511382,196,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,1648964285,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.027649481
14511382,196,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x8429be26070bfc82e1c169c1b443a8f9fa1b2f55,1648964285,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.027649481
14511384,138,0xe183f032fd23cb693e080b040d1bbce622da49b4,0x3dee855d40c55cd991f3b950d3a2ab9c42b3f3bc,1648964334,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.3917723
14511406,200,0x3dee855d40c55cd991f3b950d3a2ab9c42b3f3bc,0x77696bb39917c91a0c3908d577d5e322095425ca,1648964582,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.3917723
14511411,370,0x685ad774d18d86094d73c1f1cc2ce906f6a79a7a,0x74de5d4fcbf63e00296fd95d33236b9794016631,1648964726,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,92.637822
14511411,370,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648964726,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,92.637822
14511446,135,0xac691325b69ac8a9a87358d0b3c4282998c390a6,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,1648965200,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,18.62694408
14511450,112,0xbecd88a12248f69b59be6a0c6ec44cd254088405,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,1648965232,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,37.442
14511450,123,0x2f22395148826e4362f2245eec6cc1437a8681fb,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,1648965232,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,185.7
14511451,92,0x40dd35c2d2afe8238a8ed359ee49c1ed6a99cd4f,0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea,1648965241,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.71118561
14511454,47,0x77696bb39917c91a0c3908d577d5e322095425ca,0xcebdf7661a9023e716146ef10d9cdb1c96d98637,1648965316,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10
14511458,130,0x0000006daea1723962647b7e189d311d757fb793,0x74de5d4fcbf63e00296fd95d33236b9794016631,1648965400,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,127.9944911
14511458,130,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x4dbf2f66172c65daa083f0e3f7045015f1fd5ac5,1648965400,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,127.9944911
14511458,286,0x0c8dfdef5c0f3b873394cd8c1bcad73f5d59d8b2,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,1648965400,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,99.388231
14511474,51,0x0000000000000000000000000000000000000000,0x49d45df38f88863fe7e132eb730d29ffeb422da7,1648965689,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,6.00126
14511493,104,0x49d45df38f88863fe7e132eb730d29ffeb422da7,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1648965946,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,6.00126
14511500,12,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x352509ce0fc7c3797092e22596a5bcd21ec3141a,1648966045,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3.88741313
14511510,49,0x0000000000000000000000000000000000000000,0x49d45df38f88863fe7e132eb730d29ffeb422da7,1648966148,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.27126
14511513,146,0x49d45df38f88863fe7e132eb730d29ffeb422da7,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1648966211,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1.27126
14511537,8,0x0586f2dad9746a7697a50bb756c74f792981ca7a,0x430ea7d79ea343362bfcbfdc4a7f882b4f036e41,1648966508,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,25.076062
14511557,18,0x7bf96e61563292785959fea2c2f18b682e336281,0xaaac314a352005745672f1a61a47b4bd74878746,1648966691,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.956239
14511578,197,0xaaac314a352005745672f1a61a47b4bd74878746,0x77696bb39917c91a0c3908d577d5e322095425ca,1648967014,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.956239
14511588,201,0x69f623ba5dfe1586f81dd8d8e58e6f1b33e9b713,0x74de5d4fcbf63e00296fd95d33236b9794016631,1648967220,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10.98252
14511588,201,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,1648967220,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10.98252
14511601,137,0x77696bb39917c91a0c3908d577d5e322095425ca,0x91ef4c0886691b80578deb5853330ee7c2b80de4,1648967398,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3.34411464
14511612,47,0x3d3c79b48caa0c9b18b36dfd5b753f16e1acd777,0x0000000000000000000000000000000000000000,1648967518,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5.493984
14511659,320,0x430ea7d79ea343362bfcbfdc4a7f882b4f036e41,0x2dccdb493827e15a5dc8f8b72147e6c4a5620857,1648968194,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,25.076062
14511683,131,0x0000000000000000000000000000000000000000,0x69f623ba5dfe1586f81dd8d8e58e6f1b33e9b713,1648968502,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,62.937
14511687,111,0x91ef4c0886691b80578deb5853330ee7c2b80de4,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,1648968617,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3.34411464
14511715,178,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x34b78698f346b2ec58d4adf5b50370bf69fdea51,1648969075,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,13.4
14511718,46,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x5feeb178a52bb234c9259626f2e0cf5b7edcf68f,1648969099,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.10496
14511753,345,0xcebdf7661a9023e716146ef10d9cdb1c96d98637,0x0000000000000000000000000000000000000000,1648969540,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10
14511779,89,0xb03566db1d4b56ca3b66c23a41229e3ac0d229d4,0x0000000000000000000000000000000000000000,1648969967,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.129641
14511794,443,0x22827e8662a208aec489ccf522ea3f728d41de00,0xcb241c98d897f61fbf3c99950743579749d14da0,1648970246,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,5
14511885,523,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xe92c4e826491307b0905891de8010057c081d569,1648971428,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,8.496589889
14511955,348,0x22827e8662a208aec489ccf522ea3f728d41de00,0xcb241c98d897f61fbf3c99950743579749d14da0,1648972273,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,40.65104556
14511971,40,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xe4a0a7a1d4795960ac06097791620056dd0771f7,1648972578,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.558696
14511981,49,0x6b34a9a5bbb3c1043cae2ceb4718367f35ecb5e9,0x4ce63794737b7be14a11753a2ffdf2cf452c1254,1648972782,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14511984,45,0x9cf48e0c6c7742570052744df211c7486061697d,0x0d08395c4345f05cf3ae319114365f068b5e4174,1648972818,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14512000,0,0xf07704777d6bc182bf2c67fbda48913169b84983,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648973112,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,314.2951229
14512001,0,0xf07704777d6bc182bf2c67fbda48913169b84983,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648973121,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,315.0178069
14512003,76,0x4ce63794737b7be14a11753a2ffdf2cf452c1254,0x77696bb39917c91a0c3908d577d5e322095425ca,1648973138,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14512003,82,0x0d08395c4345f05cf3ae319114365f068b5e4174,0x77696bb39917c91a0c3908d577d5e322095425ca,1648973138,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14512026,57,0x8aff5ca996f77487a4f04f1ce905bf3d27455580,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1648973399,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.24137931
14512034,139,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x4098ac0b689c077a60aded46e305d5e8cbd517e1,1648973472,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.060459651
14512036,290,0x77696bb39917c91a0c3908d577d5e322095425ca,0x5eadc9cc1cbc5df8cd0b06527dfac734499f85cf,1648973490,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.62
14512048,4,0xf07704777d6bc182bf2c67fbda48913169b84983,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648973660,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,331.28373
14512083,207,0x4098ac0b689c077a60aded46e305d5e8cbd517e1,0x0000000000000000000000000000000000000000,1648974190,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.060459
14512084,174,0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1648974220,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,6816.942111
14512091,46,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0xaedc687fa5376d2fe9d4b81ebfc8c2ba30ba54ae,1648974339,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3.871983165
14512121,51,0x0000006daea1723962647b7e189d311d757fb793,0x74de5d4fcbf63e00296fd95d33236b9794016631,1648974881,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,58.45381128
14512121,51,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x7a1e2c5010807a81982170701cdbde5ddaffd645,1648974881,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,58.45381128
14512135,108,0x77696bb39917c91a0c3908d577d5e322095425ca,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,1648975102,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3283.948265
14512162,169,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xb87242613060ac85695d716a617825472d04c6c6,1648975604,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,25.53063543
14512163,6,0x8aff5ca996f77487a4f04f1ce905bf3d27455580,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1648975626,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,30.43478261
14512166,166,0xb87242613060ac85695d716a617825472d04c6c6,0x0000000000000000000000000000000000000000,1648975689,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,25.530635
14512191,11,0x0000000000000000000000000000000000000000,0x2a5ba6819249aa93c0ad8711a9f8058360083fb7,1648975990,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,44.955
14512191,79,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,1648975990,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.95861414
14512191,79,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc02be65dc9f1fd41385bf5e22ce38258d1988af9,1648975990,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.95861414
14512197,22,0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1648976029,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,7329.906254
14512199,40,0xc02be65dc9f1fd41385bf5e22ce38258d1988af9,0x74de5d4fcbf63e00296fd95d33236b9794016631,1648976040,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.95861414
14512199,40,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x0000006daea1723962647b7e189d311d757fb793,1648976040,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,17.95861414
14512220,49,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xe7e4f9a12525fc5e7a214819f868767407a05fd9,1648976261,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2.7876
14512233,74,0x04c36d1373b69177f311c2e27fea6ed61a3b84b1,0x74de5d4fcbf63e00296fd95d33236b9794016631,1648976434,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,533.960796
14512233,74,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648976434,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,533.960796
14512244,21,0xcf0bab0d45030557fd13622bbe50e48c6085618e,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648976634,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,46.20767146
14512246,196,0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1648976648,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,7329.941277
14512285,91,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,1648977205,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.043129315
14512285,91,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1bbcf79cd5deb9330c14fc136f7079be59489069,1648977205,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.043129315
14512307,143,0x9addf71c053d361ec3e149498776b63d90f680b9,0xb2102fd77c3c82dce6664160c3ae7642aa5b22b5,1648977530,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,22.372995
14512329,84,0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xf7f341c7cf5557536ebaddbe1a55dff0a4981f51,1648977759,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,34.85283232
14512344,21,0xf7f341c7cf5557536ebaddbe1a55dff0a4981f51,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648977914,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,34.85283232
14512367,49,0xb7c3662901e5a5cd682cd8accf029bf0ec162083,0x64e13660bc4dd3b9201746e0ca3cb8ba37e54cb4,1648978271,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14512385,144,0x64e13660bc4dd3b9201746e0ca3cb8ba37e54cb4,0x77696bb39917c91a0c3908d577d5e322095425ca,1648978461,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,10006.34987
14512420,134,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x60947be063a6616bc9ef075ced37c965f6eee41c,1648978938,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3.014511843
14512424,89,0x60947be063a6616bc9ef075ced37c965f6eee41c,0x0000000000000000000000000000000000000000,1648978984,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,3.014511
14512444,132,0x2a5ba6819249aa93c0ad8711a9f8058360083fb7,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648979263,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,44.955
14512526,6,0x8842ef3cbaecadc9a9cff5f4c7a1dc350e3bb85d,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,1648980411,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,100
14512526,6,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648980411,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,100
14512542,83,0x8842ef3cbaecadc9a9cff5f4c7a1dc350e3bb85d,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1648980565,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,100
14512550,22,0x0000000000000000000000000000000000000000,0xae20ef8102c8002d7c6295291513ad2ae6ff5ce9,1648980709,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0.991321
14512579,6,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x3e2e2f860d3ede35b2512e11faa95bc975df28ae,1648981028,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,11.033004
14512593,17,0x0000000000000000000000000000000000000000,0xae20ef8102c8002d7c6295291513ad2ae6ff5ce9,1648981166,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,6.016321
14512621,198,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x6b06eb7aef2d2515cc2385f141154fc266057fb8,1648981573,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2439
14512630,18,0x6b06eb7aef2d2515cc2385f141154fc266057fb8,0x5f65f7b609678448494de4c87521cdf6cef1e932,1648981705,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2439
14512644,249,0x3e2e2f860d3ede35b2512e11faa95bc975df28ae,0x0000000000000000000000000000000000000000,1648981918,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,11.033004
14512657,225,0xae20ef8102c8002d7c6295291513ad2ae6ff5ce9,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1648982097,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,7.007642
14512666,230,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,1648982234,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,2936
14512672,170,0xcc1015868c3e600929e6e0d50743c2c96e876154,0x4db25c6d63ce7df4c451ce0bd8e9a6045d3b2ff1,1648982303,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,12.31456582
